Metric, Organic traffic, Organic pages, Organic positions: 1–3, Organic positions: 4–10, SERP Features: Featured snippet (Owned), SERP Features: AI Overview (Owned), SERP Features: Local pack (Owned), SERP Features: Sitelinks (Owned), SERP Features: Top stories (Owned), SERP Features: Image pack (Owned), SERP Features: Videos (Owned), SERP Features: Discussions and forums (Owned), SERP Features: X (Twitter) (Owned), SERP Features: Top ads (Owned), SERP Features: Bottom ads (Owned), SERP Features: Paid sitelinks (Owned), SERP Features: Shopping ads (Owned), SERP Features: Knowledge card (Owned), SERP Features: Knowledge panel (Owned), SERP Features: People also ask (Owned), SERP Features: Thumbnail (Owned), SERP Features: Video preview (Owned), SERP Features: Shopping (Owned), Organic entities (traffic): Skyscanner, Organic entities (traffic): United Airlines, Organic entities (traffic): Southwest Airlines, Organic entities (traffic): Delta Air Lines, Organic entities (traffic): JetBlue, Organic traffic: Branded, Organic traffic: Non-branded, Organic positions by intent: Informational, Organic positions by intent: Navigational, Organic positions by intent: Commercial, Organic positions by intent: Transactional, Organic positions by intent: Branded, Organic positions by intent: Local
Volume, Monthly volume, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, Monthly volume, Monthly volume, Monthly volume, Monthly volume, Monthly volume, Monthly volume, Monthly volume, -, -, -, -, -, -
Location, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations
2015-09-23, 0, 9, 0, 1, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 0, 23, 1, 2, 1, 6, 10
2015-09-24, 0, 9, 0, 1, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 0, 23, 1, 2, 1, 6, 10
2015-09-25, 0, 9, 0, 1, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 0, 23, 1, 2, 1, 6, 10
2015-09-26, 0, 9, 0, 1, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 0, 23, 1, 2, 1, 6, 10
2015-09-27, 0, 9, 0, 1, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 0, 23, 1, 2, 1, 6, 10
2015-09-28, 0, 10, 0, 1, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 0, 24, 1, 2, 1, 7, 11
2015-09-29, 0, 10, 0, 1, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 0, 25, 1, 2, 1, 7, 11
2015-09-30, 0, 10, 0, 1, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 0, 24, 1, 2, 1, 7, 11
2015-10-01, 0, 10, 0, 1, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 0, 24, 1, 2, 1, 7, 11
2015-10-02, 0, 10, 0, 1, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 0, 23, 1, 2, 1, 6, 10
2015-10-03, 0, 10, 0, 1, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 0, 24, 1, 3, 1, 6, 10
2015-10-04, 0, 10, 0, 1, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 0, 24, 1, 3, 1, 6, 10
2015-10-05, 0, 10, 0, 1, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 0, 24, 1, 3, 1, 6, 10
2015-10-06, 0, 10, 0, 1, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 0, 24, 1, 3, 1, 6, 10
2015-10-07, 0, 10, 0, 1, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 0, 24, 1, 3, 1, 6, 10
2015-10-08, 0, 10, 0, 1, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 0, 25, 1, 3, 1, 6, 10
2015-10-09, 0, 11, 0, 1, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 0, 24, 1, 3, 1, 6, 10
2015-10-10, 0, 12, 0, 1, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 0, 25, 1, 3, 1, 6, 10
2015-10-11, 0, 11, 0, 1, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 0, 24, 1, 3, 1, 6, 10
2015-10-12, 0, 11, 0, 1, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 0, 23, 1, 3, 1, 5, 9
2015-10-13, 0, 14, 0, 1, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 0, 26, 1, 3, 1, 6, 10
2015-10-14, 1, 15, 0, 1, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 1, 27, 1, 3, 1, 6, 10
2015-10-15, 1, 14, 0, 1, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 1, 26, 1, 2, 0, 6, 9
2015-10-16, 1, 15, 0, 1, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 1, 28, 1, 3, 0, 7, 11
2015-10-17, 1, 15, 0, 1, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 1, 28, 1, 3, 0, 7, 11
2015-10-18, 1, 16, 0, 1, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 1, 30, 1, 4, 1, 7, 11
2015-10-19, 1, 16, 0, 1, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 1, 28, 1, 4, 1, 7, 11
2015-10-20, 1, 17, 0, 1, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 1, 28, 1, 4, 1, 7, 12
2015-10-21, 1, 20, 0, 1, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 1, 33, 1, 5, 1, 8, 16
2015-10-22, 1, 21, 0, 1, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 1, 35, 1, 5, 1, 8, 16
2015-10-23, 1, 22, 0, 1, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 1, 38, 1, 5, 1, 8, 19
2015-10-24, 1, 23, 0, 1, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 1, 39, 1, 5, 1, 8, 20
2015-10-25, 1, 23, 0, 1, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 1, 40, 1, 5, 1, 8, 21
2015-10-26, 1, 25, 0, 1, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 1, 45, 2, 6, 2, 9, 22
2015-10-27, 1, 25, 0, 1, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 1, 51, 1, 6, 2, 9, 22
2015-10-28, 2, 26, 0, 1, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 2, 54, 1, 7, 2, 10, 22
2015-10-29, 2, 29, 0, 1, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 2, 63, 1, 8, 3, 11, 25
2015-10-30, 3, 31, 0, 1, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 3, 67, 1, 8, 3, 12, 27
2015-10-31, 3, 31, 0, 1, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 3, 71, 1, 9, 4, 12, 28
2015-11-01, 3, 31, 0, 1, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 3, 78, 1, 9, 4, 13, 31
2015-11-02, 3, 32, 0, 1, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 3, 79, 1, 8, 3, 15, 32
2015-11-03, 7, 31, 0, 1, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 7, 87, 1, 9, 3, 17, 35
2015-11-04, 2173, 32, 0, 2, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 2173, 103, 1, 11, 3, 17, 40
2015-11-05, 1588, 32, 0, 2, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 1588, 111, 1, 13, 4, 19, 41
2015-11-06, 1737, 33, 0, 2, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 1737, 132, 1, 16, 4, 23, 46
2015-11-07, 1737, 33, 0, 2, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 1737, 132, 1, 16, 4, 23, 46
2015-11-08, 8107, 33, 0, 8, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 8107, 157, 1, 16, 4, 26, 49
2015-11-09, 10192, 34, 0, 10, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 10192, 172, 1, 19, 4, 28, 54
2015-11-10, 6659, 34, 0, 10, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 6659, 185, 1, 22, 5, 29, 58
2015-11-11, 5477, 35, 0, 15, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 5477, 216, 1, 27, 7, 30, 61
2015-11-12, 6676, 39, 0, 21, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 6676, 260, 1, 34, 8, 35, 69
2015-11-13, 5761, 42, 1, 28, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 5760, 311, 1, 40, 9, 36, 77
2015-11-14, 6948, 43, 1, 33, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 6948, 331, 0, 41, 9, 37, 78
2015-11-15, 12606, 45, 2, 38, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 12606, 384, 0, 49, 12, 47, 90
2015-11-16, 10319, 50, 3, 41, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 10318, 432, 0, 59, 16, 53, 101
2015-11-17, 8475, 50, 3, 46, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 8475, 497, 0, 65, 18, 60, 118
2015-11-18, 10175, 55, 6, 53, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 10174, 573, 0, 73, 20, 66, 137
2015-11-19, 17723, 55, 7, 59, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 17722, 624, 0, 81, 21, 71, 152
2015-11-20, 16551, 55, 8, 62, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 16550, 684, 0, 90, 22, 76, 166
2015-11-21, 13324, 58, 8, 66, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 13324, 738, 0, 98, 25, 84, 179
2015-11-22, 13702, 59, 8, 68, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 13702, 761, 0, 100, 27, 86, 184
2015-11-23, 16618, 61, 8, 69, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 16618, 782, 0, 101, 27, 87, 191
2015-11-24, 11431, 65, 8, 70, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 11430, 898, 0, 128, 37, 109, 239
2015-11-25, 13364, 70, 8, 73, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 13364, 1017, 0, 148, 42, 122, 279
2015-11-26, 13742, 69, 8, 73, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 13741, 1114, 1, 174, 50, 138, 304
2015-11-27, 1698, 76, 8, 71, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 1697, 1186, 1, 196, 59, 154, 338
2015-11-28, 1282, 77, 8, 67, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 1282, 1248, 1, 202, 59, 158, 369
2015-11-29, 1402, 81, 9, 67, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 1401, 1300, 1, 207, 60, 165, 389
2015-11-30, 366, 82, 9, 67, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 365, 1341, 1, 216, 60, 167, 409
2015-12-01, 2850, 89, 9, 65, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 2850, 1382, 1, 224, 61, 166, 426
2015-12-02, 5330, 93, 9, 66, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 5329, 1428, 1, 233, 65, 166, 435
2015-12-03, 5456, 97, 10, 65, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 5456, 1463, 1, 238, 66, 167, 451
2015-12-04, 2797, 100, 10, 63, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 2797, 1510, 1, 239, 65, 171, 470
2015-12-05, 2286, 104, 10, 62, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0, 0, 0, 0, 0, 0, 2285, 1556, 1, 244, 65, 175, 494
2015-12-06, 4228, 106, 11, 65, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1, 0, 0, 0, 0, 2, 4226, 1605, 1, 252, 65, 182, 517
2015-12-07, 4152, 108, 11, 64, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1, 0, 0, 0, 0, 2, 4150, 1641, 1, 255, 66, 185, 529
2015-12-08, 5369, 108, 11, 65, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1, 0, 0, 0, 0, 2, 5367, 1660, 1, 253, 67, 187, 536
2015-12-09, 4386, 111, 11, 63, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1, 0, 0, 0, 0, 2, 4384, 1697, 1, 257, 68, 191, 543
2015-12-10, 188, 113, 11, 63, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1, 0, 0, 0, 0, 2, 186, 1722, 1, 257, 69, 195, 559
2015-12-11, 5375, 118, 11, 66, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1, 0, 0, 0, 0, 2, 5373, 1743, 1, 260, 68, 198, 566
2015-12-12, 4172, 123, 11, 65, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1, 0, 0, 0, 0, 2, 4171, 1781, 1, 266, 70, 201, 582
2015-12-13, 4581, 128, 11, 66, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1, 0, 0, 0, 0, 2, 4579, 1820, 1, 271, 71, 203, 593
2015-12-14, 2544, 131, 11, 68, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1, 0, 0, 0, 0, 2, 2542, 1848, 1, 271, 71, 205, 604
2015-12-15, 1838, 131, 11, 68, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1, 0, 0, 0, 0, 2, 1837, 1863, 1, 275, 72, 206, 611
2015-12-16, 1883, 131, 11, 67, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1, 0, 0, 0, 0, 2, 1882, 1891, 1, 281, 75, 212, 625
2015-12-17, 2926, 132, 11, 65, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1, 0, 0, 0, 0, 2, 2925, 1925, 2, 287, 77, 217, 639
2015-12-18, 2894, 132, 10, 63, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1, 0, 0, 0, 0, 2, 2892, 1929, 2, 288, 79, 222, 646
2015-12-19, 4734, 133, 10, 65, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1, 0, 0, 0, 0, 2, 4732, 1959, 3, 294, 83, 231, 656
2015-12-20, 4587, 133, 10, 65, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1, 0, 0, 0, 0, 2, 4585, 1981, 3, 296, 83, 234, 678
2015-12-21, 5279, 133, 10, 69, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1, 0, 0, 0, 0, 2, 5277, 2008, 3, 305, 85, 239, 690
2015-12-22, 4818, 134, 10, 70, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1, 0, 0, 0, 0, 2, 4816, 2016, 3, 307, 85, 240, 696
2015-12-23, 8816, 133, 9, 77, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1, 0, 0, 0, 0, 2, 8814, 2032, 3, 314, 86, 241, 710
2015-12-24, 7075, 136, 10, 70, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1, 0, 0, 0, 0, 2, 7073, 2034, 3, 312, 85, 245, 707
2015-12-25, 3685, 137, 10, 66, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1, 0, 0, 0, 0, 2, 3683, 2048, 3, 307, 86, 250, 712
2015-12-26, 4611, 138, 10, 62, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1, 0, 0, 0, 0, 2, 4610, 2045, 3, 298, 83, 248, 717
2015-12-27, 5611, 136, 11, 63, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1, 0, 0, 0, 0, 2, 5609, 2057, 3, 300, 81, 248, 722
2015-12-28, 6769, 137, 12, 62, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1, 0, 0, 0, 0, 2, 6767, 2066, 3, 299, 81, 250, 722
2015-12-29, 6844, 137, 12, 64, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1, 0, 0, 0, 0, 2, 6842, 2089, 3, 300, 80, 256, 734
2015-12-30, 8629, 136, 12, 64, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1, 0, 0, 0, 0, 2, 8627, 2076, 3, 294, 77, 252, 732
2015-12-31, 6044, 136, 12, 65, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1, 0, 0, 0, 0, 2, 6043, 2090, 3, 295, 77, 251, 739
2016-01-01, 4615, 135, 12, 64, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1, 0, 0, 0, 0, 2, 4614, 2096, 3, 291, 73, 246, 734
2016-01-02, 3864, 134, 12, 67, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1, 0, 0, 0, 0, 2, 3863, 2104, 3, 295, 72, 244, 738
2016-01-03, 4770, 131, 12, 69, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1, 0, 0, 0, 0, 2, 4769, 2105, 3, 301, 75, 247, 743
2016-01-04, 6914, 131, 12, 70, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1, 0, 0, 0, 0, 2, 6912, 2099, 3, 299, 77, 248, 741
2016-01-05, 4419, 128, 12, 69, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1, 0, 0, 0, 0, 2, 4418, 2108, 3, 305, 78, 247, 745
2016-01-06, 5456, 129, 13, 68, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1, 0, 0, 0, 0, 2, 5454, 2114, 3, 303, 78, 247, 750
2016-01-07, 4225, 130, 12, 66, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1, 0, 0, 0, 0, 2, 4223, 2116, 3, 302, 76, 246, 757
2016-01-08, 3661, 130, 12, 64, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1, 0, 0, 0, 0, 2, 3659, 2121, 3, 304, 76, 249, 759
2016-01-09, 3661, 130, 12, 64, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1, 0, 0, 0, 0, 2, 3659, 2122, 3, 305, 77, 250, 759
2016-01-10, 3661, 130, 12, 64, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1, 0, 0, 0, 0, 2, 3659, 2121, 3, 304, 76, 249, 759
2016-01-11, 3197, 129, 13, 63, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1, 0, 0, 0, 0, 2, 3195, 2129, 3, 307, 78, 253, 768
2016-01-12, 2707, 130, 13, 63, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1, 0, 0, 0, 0, 2, 2705, 2136, 3, 308, 78, 254, 774
2016-01-13, 1828, 130, 13, 63, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1, 0, 0, 0, 0, 2, 1827, 2148, 3, 309, 78, 256, 782
